Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:1903561~extracellular vesicle	35	33.33333333333333	4.640607871951271E-6	GPI, COL18A1, CNP, HBB, ATP1A2, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, LAMB2, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, RPS25, PKM, DDAH2, ZNF711, ANP32B	102	2825	18224	2.2135693215339236	0.0016738608585739057	5.628806234137313E-4	5.348145535482268E-4
GOTERM_CC_ALL	GO:0043230~extracellular organelle	35	33.33333333333333	4.677678310917435E-6	GPI, COL18A1, CNP, HBB, ATP1A2, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, LAMB2, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, RPS25, PKM, DDAH2, ZNF711, ANP32B	102	2826	18224	2.2127860344420855	0.001687220859559635	5.628806234137313E-4	5.348145535482268E-4
GOTERM_BP_ALL	GO:0043065~positive regulation of apoptotic process	15	14.285714285714285	6.393518736234597E-6	COL18A1, BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, FOXO3, P2RX7, MELK, ZMAT3, DLC1, NUPR1, ANP32B, SOX4	100	572	16792	4.403496503496504	0.019863004666396566	0.002013988705137589	0.0019754803168940405
GOTERM_BP_ALL	GO:0072593~reactive oxygen species metabolic process	10	9.523809523809524	6.479213077462684E-6	P2RX7, DDAH2, CAV1, DDIT4, HBB, HBA2, HBA1, FOXO3, PRDX6, SLC7A2	100	222	16792	7.563963963963965	0.020126538433092533	0.002013988705137589	0.0019754803168940405
GOTERM_BP_ALL	GO:0043068~positive regulation of programmed cell death	15	14.285714285714285	7.059871177983901E-6	COL18A1, BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, FOXO3, P2RX7, MELK, ZMAT3, DLC1, NUPR1, ANP32B, SOX4	100	577	16792	4.365337954939341	0.021910357313063122	0.002013988705137589	0.0019754803168940405
GOTERM_CC_ALL	GO:0031982~vesicle	41	39.04761904761905	9.538453148472772E-6	GPI, COL18A1, CNP, HILPDA, HBB, ATP1A2, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, LAMB2, SMAGP, CAV1, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, PKM, DDAH2, VMA21, ZNF711, ANP32B, FGFR3	102	3754	18224	1.951340792044042	0.0034374763129024766	6.894196717138268E-4	6.550441756172924E-4
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	40	38.095238095238095	9.548748915703972E-6	GPI, COL18A1, CNP, HILPDA, HBB, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, LAMB2, SMAGP, CAV1, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, PKM, DDAH2, VMA21, ZNF711, ANP32B, FGFR3	102	3611	18224	1.9791378196252194	0.0034411803370263394	6.894196717138268E-4	6.550441756172924E-4
GOTERM_CC_ALL	GO:0070062~extracellular exosome	34	32.38095238095238	1.1722983619446935E-5	GPI, COL18A1, CNP, HBB, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, LAMB2, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, RPS25, PKM, DDAH2, ZNF711, ANP32B	102	2811	18224	2.16103403296573	0.004223079507201577	7.053328477700573E-4	6.701638969117164E-4
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	34	32.38095238095238	1.1722983619446935E-5	GPI, COL18A1, CNP, HBB, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, LAMB2, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, RPS25, PKM, DDAH2, ZNF711, ANP32B	102	2811	18224	2.16103403296573	0.0021664146109116045	0.002168751969597683	0.0020632451170226607
UP_KEYWORDS	Hereditary hemolytic anemia	5	4.761904761904762	2.0833220404531423E-5	GPI, TPI1, HBB, HBA2, HBA1	103	33	20581	30.275080906148865	0.0045936066366979444	0.0023020708547007223	0.002197904752678065
GOTERM_CC_ALL	GO:0005912~adherens junction	15	14.285714285714285	2.8334718791167724E-5	DST, SMAGP, CAV1, PARVA, PRDX6, RTN4, MRC2, AKAP12, PKM, ALCAM, DLC1, PDLIM5, SPTAN1, FGFR3, TNS3	102	694	18224	3.8616714697406342	0.01017684032684607	0.0014572529387659862	0.0013845921274147734
SP_COMMENT_TYPE	PTM	36	34.285714285714285	3.073161444623024E-5	GPI, COL18A1, KHDRBS3, TRIO, EPAS1, HBB, SLC1A3, LTBP3, FOXO3, MYL12A, CAMKK2, MRC2, AKAP12, FCGR3A, RGS1, SPP1, SPTAN1, TNS3, BNIP3L, SMAGP, CAV1, NTRK3, IGFBP2, HBA2, HBA1, HLA-A, P2RX7, CENPF, PKM, MELK, BCL3, CFAP36, ZNF711, NCAPD2, NUPR1, ANGPTL4	102	3427	19404	1.9983865153881806	7.065882423286096E-4	7.068271322632955E-4	5.22437445585914E-4
GOTERM_CC_ALL	GO:0070161~anchoring junction	15	14.285714285714285	3.691780324611562E-5	DST, SMAGP, CAV1, PARVA, PRDX6, RTN4, MRC2, AKAP12, PKM, ALCAM, DLC1, PDLIM5, SPTAN1, FGFR3, TNS3	102	711	18224	3.769338959212377	0.01323915412368859	0.0014572529387659862	0.0013845921274147734
GOTERM_BP_ALL	GO:0007155~cell adhesion	25	23.809523809523807	3.775520682177308E-5	COL18A1, HBB, MYL12A, RTN4, LGALS3, ALCAM, SPP1, NCAM1, PDLIM5, SPTAN1, SOX4, DST, LAMB2, SMAGP, CAV1, IGFBP2, PARVA, HLA-A, PRDX6, VEGFA, P2RX7, VCAN, PKM, DLC1, BCL3	100	1699	16792	2.4708652148322545	0.11172870974430349	0.009649636734785307	0.00946513125228463
GOTERM_CC_ALL	GO:0005737~cytoplasm	80	76.19047619047619	3.8562536188675194E-5	GPI, COL18A1, TRIO, EIF4E3, ARL6IP1, HILPDA, HBB, PLOD2, LITAF, YBX3, TRAM2, AKAP12, LGALS3, TMEM43, RGS1, SLC22A17, TRIM2, SH3BGRL3, SPTAN1, TNS3, SOX4, BNIP3L, CLUH, TPI1, DST, RNASET2, IGFBP2, ARRDC3, HBA2, HLA-A, HBA1, PGM2L1, OLFM1, VCAN, PKM, MELK, DDAH2, DKC1, DDIT4, NUPR1, SIDT2, CNP, EPAS1, GLT8D2, CDCA8, ATP1A2, FOXO3, MYL12A, RTN4, CAMKK2, RPS15A, LARS, SPP1, DNAJB9, NCAM1, PDLIM5, TXNDC5, EGLN3, SLC16A1, SMAGP, IQSEC1, NTRK3, CAV1, PARVA, PRDX6, MZT1, VEGFA, P2RX7, RPS25, CENPF, SCD, VMA21, DLC1, KLF9, BCL3, CFAP36, NCAPD2, ANP32B, SSBP2, FGFR3	102	10775	18224	1.3265274555297755	0.013824890185438754	0.0014572529387659862	0.0013845921274147734
GOTERM_BP_ALL	GO:0022610~biological adhesion	25	23.809523809523807	3.9976187875146265E-5	COL18A1, HBB, MYL12A, RTN4, LGALS3, ALCAM, SPP1, NCAM1, PDLIM5, SPTAN1, SOX4, DST, LAMB2, SMAGP, CAV1, IGFBP2, PARVA, HLA-A, PRDX6, VEGFA, P2RX7, VCAN, PKM, DLC1, BCL3	100	1705	16792	2.4621700879765394	0.11789817785603074	0.009649636734785307	0.00946513125228463
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	66	62.857142857142854	4.036711741734034E-5	GPI, COL18A1, TRIO, EIF4E3, ARL6IP1, HILPDA, HBB, PLOD2, LITAF, YBX3, TRAM2, AKAP12, LGALS3, TMEM43, RGS1, SLC22A17, SPTAN1, SOX4, BNIP3L, TPI1, DST, RNASET2, IGFBP2, ARRDC3, HBA2, HLA-A, HBA1, PGM2L1, OLFM1, VCAN, PKM, MELK, DDAH2, DDIT4, SIDT2, CNP, EPAS1, GLT8D2, CDCA8, ATP1A2, FOXO3, MYL12A, RTN4, RPS15A, LARS, SPP1, DNAJB9, NCAM1, PDLIM5, TXNDC5, EGLN3, SLC16A1, SMAGP, CAV1, PARVA, PRDX6, MZT1, VEGFA, RPS25, CENPF, SCD, VMA21, DLC1, BCL3, NCAPD2, FGFR3	102	8090	18224	1.457601977750309	0.01446715385296582	0.0014572529387659862	0.0013845921274147734
GOTERM_CC_DIRECT	GO:0016020~membrane	28	26.666666666666668	4.5379273737857584E-5	GPI, ARL6IP1, CNP, SLC1A3, ATP1A2, FOXO3, SLC7A2, MRC2, LGALS3, RPS15A, NCAM1, PDLIM5, SPTAN1, SLC16A1, IQSEC1, CAV1, NTRK3, HBA2, HBA1, HLA-A, PRDX6, VEGFA, P2RX7, VCAN, MELK, SCD, NCAPD2, LRP10	102	2200	18224	2.273939393939394	0.008360213541854566	0.004197582820751827	0.003993376088931467
GOTERM_BP_ALL	GO:0001666~response to hypoxia	10	9.523809523809524	4.823035447104952E-5	BNIP3L, EGLN3, PKM, EPAS1, CAV1, DDIT4, PLOD2, ANGPTL4, FOXO3, VEGFA	100	286	16792	5.871328671328672	0.14045362704339648	0.010810489452153814	0.010603787932992173
GOTERM_CC_ALL	GO:0005576~extracellular region	45	42.857142857142854	5.0334964426433865E-5	GPI, COL18A1, CNP, HILPDA, HBB, CDCA8, SLC1A3, ATP1A2, PLOD2, LTBP3, MYL12A, RTN4, LGALS3, FCGR3A, RPS15A, ALCAM, SPP1, DNAJB9, NCAM1, SH3BGRL3, SPTAN1, TXNDC5, SLC16A1, TPI1, DST, IGFBP5, LAMB2, IGFBP3, RNASET2, IGFBP2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, OLFM1, RPS25, VCAN, PKM, DDAH2, BCL3, ZNF711, ANP32B, ANGPTL4, FGFR3	102	4623	18224	1.7391304347826086	0.018007275475503626	0.0016519020143584205	0.0015695357089333469
GOTERM_BP_ALL	GO:0008283~cell proliferation	26	24.761904761904763	5.754924668536648E-5	COL18A1, HILPDA, LTBP3, FOXO3, LGALS3, RPS15A, TNS3, SOX4, PRRX1, IGFBP5, CAV1, IGFBP3, NTRK3, IGFBP2, HLA-A, VEGFA, P2RX7, CENPF, MELK, DKC1, DLC1, DDIT4, KLF9, NUPR1, FGFR3, SIDT2	100	1861	16792	2.3460075228371844	0.16522640340045558	0.012015932112916157	0.011786181976913935
GOTERM_BP_ALL	GO:0036293~response to decreased oxygen levels	10	9.523809523809524	6.126670293392559E-5	BNIP3L, EGLN3, PKM, EPAS1, CAV1, DDIT4, PLOD2, ANGPTL4, FOXO3, VEGFA	100	295	16792	5.692203389830509	0.17490834632924945	0.012015932112916157	0.011786181976913935
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	8	7.6190476190476195	7.061975744091658E-5	EGLN3, PKM, EPAS1, CAV1, DDIT4, PLOD2, ANGPTL4, VEGFA	100	172	16792	7.810232558139535	0.06144965616040665	0.057814630712467736	0.057685867615112574
UP_KEYWORDS	Growth factor binding	4	3.8095238095238098	9.136108396001907E-5	IGFBP5, IGFBP3, IGFBP2, LTBP3	103	18	20581	44.403451995685	0.01998923426894894	0.0067302665183880716	0.006425729571854674
GOTERM_BP_ALL	GO:0006820~anion transport	12	11.428571428571429	9.707198729313838E-5	CA12, P2RX7, SLC16A1, ARL6IP1, SLC22A17, HBB, SLC1A3, HBA2, ATP1A2, HBA1, CA14, SLC7A2	100	468	16792	4.305641025641026	0.26260139260932636	0.016414666302328927	0.016100810350085544
GOTERM_BP_ALL	GO:0070482~response to oxygen levels	10	9.523809523809524	9.875631822614976E-5	BNIP3L, EGLN3, PKM, EPAS1, CAV1, DDIT4, PLOD2, ANGPTL4, FOXO3, VEGFA	100	314	16792	5.347770700636943	0.2664889595402553	0.016414666302328927	0.016100810350085544
GOTERM_BP_ALL	GO:0009628~response to abiotic stimulus	18	17.142857142857142	9.938771821040459E-5	GPI, COL18A1, BNIP3L, EGLN3, EPAS1, CAV1, IGFBP2, SLC1A3, PLOD2, ATP1A2, FOXO3, YBX3, VEGFA, P2RX7, PKM, DDIT4, BCL3, ANGPTL4	100	1029	16792	2.9373760932944606	0.2679409941796371	0.016414666302328927	0.016100810350085544
GOTERM_MF_ALL	GO:0031720~haptoglobin binding	3	2.857142857142857	1.0175244472736204E-4	HBB, HBA2, HBA1	100	3	16881	168.80999999999997	0.04222771890019816	0.04314303656440151	0.042634274340764694
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	3	2.857142857142857	1.0175244472736204E-4	HBB, HBA2, HBA1	100	3	16881	168.80999999999997	0.02263535267326433	0.02289430006365646	0.02248729028474701
GOTERM_BP_ALL	GO:0015701~bicarbonate transport	5	4.761904761904762	1.28763097355162E-4	CA12, HBB, HBA2, HBA1, CA14	100	44	16792	19.081818181818186	0.33241236948389474	0.020202929975024916	0.019816640682959432
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	4.761904761904762	1.28763097355162E-4	CA12, HBB, HBA2, HBA1, CA14	100	44	16792	19.081818181818186	0.1092012140313704	0.057814630712467736	0.057685867615112574
GOTERM_BP_ALL	GO:0048667~cell morphogenesis involved in neuron differentiation	12	11.428571428571429	1.616705444469861E-4	OLFM1, ALCAM, CNP, LAMB2, NTRK3, SPP1, SLC1A3, NCAM1, PDLIM5, SPTAN1, RTN4, VEGFA	100	496	16792	4.06258064516129	0.39791893448822035	0.024158198498792492	0.023696282657515392
GOTERM_CC_ALL	GO:0031012~extracellular matrix	12	11.428571428571429	1.6982879480213978E-4	RPS25, LGALS3, COL18A1, VCAN, RPS15A, PKM, DST, LAMB2, SLC1A3, LTBP3, ANGPTL4, VEGFA	102	530	18224	4.0452830188679245	0.059471569403096725	0.005030623414592359	0.004779789006108529
GOTERM_CC_ALL	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.81158183904988E-4	HBB, HBA2, HBA1	102	4	18224	134.0	0.06331106239826845	0.005030623414592359	0.004779789006108529
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.81158183904988E-4	HBB, HBA2, HBA1	102	4	18224	134.0	0.03296181875188453	0.011171421340807593	0.010627946789092629
GOTERM_BP_ALL	GO:0040011~locomotion	22	20.952380952380953	1.9284078984541588E-4	COL18A1, SLC16A1, IGFBP5, DST, LAMB2, NTRK3, CAV1, IGFBP3, ARRDC3, ATP1A2, PARVA, RTN4, VEGFA, LGALS3, VCAN, ALCAM, DLC1, DDIT4, NCAM1, SH3BGRL3, SPTAN1, TNS3	100	1530	16792	2.414535947712418	0.4540308208833129	0.02750610902431432	0.026980179597463187
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	2.1068774164293886E-4	HBB, HBA2, HBA1, PRDX6	100	20	16792	33.584	0.17239353848046013	0.06306586399845303	0.06292540550402441
GOTERM_BP_ALL	GO:0044699~single-organism process	93	88.57142857142857	2.3678280611274713E-4	GPI, COL18A1, TRIO, ARL6IP1, HILPDA, HBB, PLOD2, LITAF, YBX3, TRAM2, MRC2, AKAP12, LGALS3, FCGR3A, ALCAM, TMEM43, RGS1, SLC22A17, TRIM2, SH3BGRL3, SPTAN1, TNS3, SOX4, CA14, BNIP3L, TPI1, DST, IGFBP5, IGFBP3, IGFBP2, ARRDC3, HBA2, HLA-A, HBA1, PGM2L1, OLFM1, VCAN, PKM, MELK, DDAH2, DKC1, DDIT4, ANGPTL4, NUPR1, SIDT2, KHDRBS3, CNP, EPAS1, GLT8D2, CDCA8, SLC1A3, ATP1A2, LTBP3, FOXO3, SLC5A3, MYL12A, SLC7A2, RTN4, CAMKK2, RPS15A, ZMAT3, LARS, SPP1, DNAJB9, NCAM1, PDLIM5, TXNDC5, CA12, EGLN3, SLC16A1, PRRX1, SMAGP, IQSEC1, LAMB2, NTRK3, CAV1, PARVA, PRDX6, MZT1, VEGFA, P2RX7, RPS25, CENPF, SLC6A8, SCD, NOVA1, DLC1, KLF9, BCL3, NCAPD2, ANP32B, LRP10, FGFR3	100	13377	16792	1.1674187037452344	0.5243687582421727	0.032143126719863385	0.031528535386787605
GOTERM_BP_ALL	GO:0051179~localization	53	50.476190476190474	2.458365332303127E-4	COL18A1, ARL6IP1, HILPDA, HBB, LITAF, TRAM2, MRC2, AKAP12, LGALS3, FCGR3A, SLC22A17, SH3BGRL3, SPTAN1, TNS3, SOX4, CA14, BNIP3L, CLUH, DST, IGFBP5, IGFBP3, HBA2, HBA1, VCAN, DKC1, DDIT4, SIDT2, CNP, CDCA8, SLC1A3, ATP1A2, SLC5A3, MYL12A, SLC7A2, RTN4, RPS15A, ZMAT3, TXNDC5, CA12, SLC16A1, NTRK3, CAV1, PARVA, MZT1, VEGFA, P2RX7, RPS25, CENPF, SLC6A8, DLC1, BCL3, ANP32B, LRP10	100	5872	16792	1.5156267029972754	0.537694744677963	0.032143126719863385	0.031528535386787605
GOTERM_BP_ALL	GO:0006090~pyruvate metabolic process	6	5.714285714285714	2.700467893245144E-4	P2RX7, GPI, PKM, SLC16A1, TPI1, DDIT4	100	97	16792	10.38680412371134	0.5715243056755349	0.03389627299601305	0.033248160701634215
GOTERM_BP_ALL	GO:1901700~response to oxygen-containing compound	21	20.0	3.0561115320318485E-4	GPI, COL18A1, IGFBP5, CNP, NTRK3, CAV1, IGFBP2, HBB, HBA2, ATP1A2, HBA1, FOXO3, LITAF, PRDX6, P2RX7, PKM, DDIT4, KLF9, SPP1, SOX4, SIDT2	100	1466	16792	2.4054024556616644	0.6167831915095291	0.03621370113128115	0.03552127854750905
GOTERM_BP_ALL	GO:0009605~response to external stimulus	26	24.761904761904763	3.2171837401087373E-4	GPI, CNP, SLC1A3, ATP1A2, FOXO3, LITAF, SLC7A2, LGALS3, RPS15A, ALCAM, SPP1, NCAM1, SPTAN1, BNIP3L, SLC16A1, LAMB2, CAV1, NTRK3, IGFBP2, PARVA, HLA-A, VEGFA, P2RX7, PKM, DDIT4, BCL3	100	2073	16792	2.106087795465509	0.6356770896448738	0.03621370113128115	0.03552127854750905
GOTERM_BP_ALL	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	3.231305390936495E-4	HBB, HBA2, HBA1, PRDX6	100	23	16792	29.203478260869566	0.6372884872916369	0.03621370113128115	0.03552127854750905
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	37	35.23809523809524	3.4640718498122496E-4	GPI, CNP, EPAS1, HILPDA, HBB, SLC1A3, ATP1A2, FOXO3, YBX3, MYL12A, RTN4, LARS, SLC22A17, SPP1, NCAM1, SH3BGRL3, PDLIM5, SPTAN1, SOX4, TXNDC5, CA12, BNIP3L, SLC16A1, IGFBP5, CAV1, NTRK3, ARRDC3, PARVA, PRDX6, VEGFA, P2RX7, OLFM1, DKC1, DLC1, BCL3, ANGPTL4, SIDT2	100	3548	16792	1.751138669673055	0.6628455236046504	0.03697871627782769	0.03627166625339504
GOTERM_BP_ALL	GO:0040007~growth	16	15.238095238095239	3.53525012216326E-4	IGFBP5, LAMB2, NTRK3, IGFBP3, IGFBP2, FOXO3, YBX3, RTN4, VEGFA, OLFM1, PKM, ALCAM, SPP1, NUPR1, PDLIM5, FGFR3	100	932	16792	2.88274678111588	0.6702952190434666	0.03697871627782769	0.03627166625339504
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	9	8.571428571428571	3.9630651586574397E-4	BNIP3L, TRIO, MELK, ZMAT3, NTRK3, IGFBP3, NUPR1, FOXO3, SOX4	100	300	16792	5.0376	0.2994950096938659	0.08897081281185952	0.08877265955392664
INTERPRO	IPR022321:Insulin-like growth factor-binding protein family 1-6, chordata	3	2.857142857142857	4.0832434498895597E-4	IGFBP5, IGFBP3, IGFBP2	99	6	18559	93.73232323232324	0.1153138411378124	0.061248651748343395	0.060227840885871006
INTERPRO	IPR009168:Insulin-like growth factor binding protein	3	2.857142857142857	4.0832434498895597E-4	IGFBP5, IGFBP3, IGFBP2	99	6	18559	93.73232323232324	0.1153138411378124	0.061248651748343395	0.060227840885871006
GOTERM_BP_ALL	GO:0000904~cell morphogenesis involved in differentiation	14	13.333333333333334	4.6991749022903687E-4	COL18A1, CNP, LAMB2, NTRK3, SLC1A3, PARVA, RTN4, VEGFA, OLFM1, ALCAM, SPP1, NCAM1, PDLIM5, SPTAN1	100	753	16792	3.122018592297477	0.7712092991267803	0.046892474653279705	0.04599586901937378
GOTERM_BP_ALL	GO:0009888~tissue development	23	21.904761904761905	4.781896714164916E-4	GPI, COL18A1, IGFBP5, PRRX1, LAMB2, NTRK3, CAV1, ARRDC3, YBX3, RTN4, VEGFA, P2RX7, OLFM1, LGALS3, CENPF, PKM, DLC1, SPP1, NUPR1, PDLIM5, FGFR3, SOX4, SIDT2	100	1756	16792	2.1994077448747156	0.7770745970209391	0.046892474653279705	0.04599586901937378
UP_SEQ_FEATURE	site:Not glycated	3	2.857142857142857	5.183464238973551E-4	HBB, HBA2, HBA1	102	7	20063	84.2983193277311	0.2239490602867399	0.21627832032306196	0.21451278301430227
