Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0015711~organic anion transport	11	10.476190476190476	2.1310481036898852E-5	CA12, SLC16A1, ARL6IP1, SLC22A17, HBB, SLC1A3, HBA2, ATP1A2, HBA1, CA14, SLC7A2	98	331	16792	5.694309143597016	0.06625934254200638	0.00293564104479579	0.0027987600510999966
GOTERM_BP_ALL	GO:0040008~regulation of growth	15	14.285714285714285	2.1900958991327003E-5	IGFBP5, NTRK3, IGFBP3, POU3F2, HIF1A, YBX3, EGFR, RTN4, DCBLD2, VEGFA, OLFM1, GAP43, ZMAT3, SPP1, FGFR3	98	652	16792	3.942030800050081	0.06803140070406766	0.00293564104479579	0.0027987600510999966
GOTERM_BP_ALL	GO:0048589~developmental growth	14	13.333333333333334	2.995916901491649E-5	LAMB2, NTRK3, FOXO3, POU3F2, YBX3, RTN4, VEGFA, OLFM1, GAP43, ALCAM, KIF26B, SPP1, PDLIM5, FGFR3	98	583	16792	4.114677775055133	0.09188121682482431	0.003855145868839454	0.003675390854749955
GOTERM_BP_ALL	GO:0048666~neuron development	18	17.142857142857142	3.429720098604514E-5	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, POU3F2, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	98	965	16792	3.196108702548377	0.10446680338709247	0.0042436190604656625	0.004045750593238479
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	39	37.142857142857146	3.808299688804582E-5	GPI, CNP, EPAS1, HILPDA, HBB, SLC1A3, ATP1A2, FOXO3, HIF1A, YBX3, MYL12A, EGFR, RTN4, LARS, PCBP4, SLC22A17, SPP1, NCAM1, SH3BGRL3, PDLIM5, SPTAN1, PRKACB, SOX4, TXNDC5, CA12, BNIP3L, SLC16A1, IGFBP5, CAV1, NTRK3, ARRDC3, PRDX6, VEGFA, OLFM1, DKC1, DLC1, BCL3, CD9, SIDT2	98	3548	16792	1.88346409589766	0.11530766092587486	0.004537518555142348	0.00432594635020876
GOTERM_BP_ALL	GO:0042127~regulation of cell proliferation	23	21.904761904761905	5.900850350700367E-5	EGLN3, IGFBP5, PRRX1, NTRK3, CAV1, IGFBP3, HILPDA, HLA-A, LTBP3, FOXO3, POU3F2, HIF1A, EGFR, VEGFA, CNOT6, NFIB, DLC1, KLF9, CD9, NUPR1, FGFR3, TNS3, SOX4	98	1552	16792	2.5392909741216076	0.17290519791083825	0.006779655563643957	0.006463538580570724
GOTERM_BP_ALL	GO:0022008~neurogenesis	22	20.952380952380953	6.433206732260204E-5	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, FOXO3, POU3F2, HIF1A, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, NFIB, KIF26B, SPP1, CD9, NCAM1, PDLIM5, SPTAN1, SOX4	98	1447	16792	2.6051365950664995	0.18695020091596048	0.007136422778510715	0.0068036707061524294
GOTERM_BP_ALL	GO:0007399~nervous system development	28	26.666666666666668	6.901712353503563E-5	CNP, SLC1A3, FOXO3, HIF1A, SLC5A3, EGFR, RTN4, ALCAM, SPP1, NCAM1, PDLIM5, SPTAN1, PRKACB, SOX4, PRRX1, PCDH9, LAMB2, NTRK3, SEZ6L, POU3F2, VEGFA, OLFM1, GAP43, NFIB, DLC1, KIF26B, CD9, ANP32B	98	2170	16792	2.2109282422646475	0.19911326678431762	0.007313331563539546	0.006972330713514388
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	50	47.61904761904761	7.047350900519922E-5	TRIO, ARL6IP1, HILPDA, HBB, LITAF, YBX3, FCGR3A, HEY1, PRKACB, TNS3, SOX4, BNIP3L, IGFBP5, IGFBP3, ARRDC3, HBA2, HLA-A, HBA1, POU3F2, OLFM1, MELK, DDAH2, DKC1, ZNF711, NUPR1, PCOLCE2, INSIG2, EPAS1, SLC1A3, LTBP3, FOXO3, HIF1A, EGFR, CAMKK2, ZMAT3, PCBP4, SPP1, EGLN3, PRRX1, NTRK3, CAV1, VEGFA, CNOT6, NFIB, DLC1, KIF26B, BCL3, ANP32B, SSBP2, FGFR3	98	5285	16792	1.6210684841580907	0.2028570590162444	0.007313331563539546	0.006972330713514388
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	54	51.42857142857142	7.925143302003825E-5	GPI, HILPDA, HBB, YBX3, TRAM2, MRC2, ALCAM, HEY1, SH3BGRL3, SPTAN1, PRKACB, TNS3, SOX4, TPI1, IGFBP5, IGFBP3, ARRDC3, HLA-A, SEZ6L, POU3F2, OLFM1, GAP43, MELK, NUPR1, SIDT2, CNP, INSIG2, EPAS1, SLC1A3, ATP1A2, LTBP3, FOXO3, HIF1A, SLC5A3, MYL12A, SLC7A2, EGFR, RTN4, SPP1, NCAM1, PDLIM5, PRRX1, PCDH9, LAMB2, NTRK3, CAV1, VEGFA, NFIB, DLC1, KIF26B, BCL3, CD9, ANP32B, FGFR3	98	5943	16792	1.5569131236543077	0.22505402614169778	0.007713240220514753	0.007353592712564111
GOTERM_BP_ALL	GO:0048699~generation of neurons	21	20.0	8.050319716850667E-5	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, FOXO3, POU3F2, HIF1A, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1, SOX4	98	1357	16792	2.65164754184651	0.22816864906485035	0.007713240220514753	0.007353592712564111
GOTERM_BP_ALL	GO:0042743~hydrogen peroxide metabolic process	5	4.761904761904762	8.152010180214535E-5	HBB, HBA2, HBA1, PRDX6, EGFR	98	40	16792	21.418367346938776	0.23068968276505197	0.007713240220514753	0.007353592712564111
GOTERM_BP_ALL	GO:0010608~posttranscriptional regulation of gene expression	12	11.428571428571429	8.684672448376094E-5	CNOT6, EIF4E3, IGFBP5, LARS, PCBP4, DKC1, CAV1, BCL3, FOXO3, YBX3, SOX4, EGFR	98	472	16792	4.356278104462124	0.24376117396901764	0.007982454647550255	0.0076102543997627085
GOTERM_CC_ALL	GO:1903561~extracellular vesicle	32	30.476190476190478	9.035047424756928E-5	GPI, PCOLCE2, CNP, HBB, ATP1A2, PLOD2, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, CD9, ZNF711, ANP32B	102	2825	18224	2.023834808259587	0.03209176499831179	0.010507715731784998	0.010012892553279888
GOTERM_CC_ALL	GO:0043230~extracellular organelle	32	30.476190476190478	9.096077598784102E-5	GPI, PCOLCE2, CNP, HBB, ATP1A2, PLOD2, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, CD9, ZNF711, ANP32B	102	2826	18224	2.0231186600613356	0.032305009343328694	0.010507715731784998	0.010012892553279888
GOTERM_MF_ALL	GO:0031720~haptoglobin binding	3	2.857142857142857	9.970079263314518E-5	HBB, HBA2, HBA1	99	3	16881	170.5151515151515	0.041776343731870225	0.04267193924698614	0.04257223845435299
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	3	2.857142857142857	9.970079263314518E-5	HBB, HBA2, HBA1	99	3	16881	170.5151515151515	0.022573928094650197	0.022831481512990245	0.022632079927723956
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	46	43.80952380952381	1.0568020789296885E-4	TRIO, PCOLCE2, INSIG2, EPAS1, HILPDA, HBB, SLC1A3, LTBP3, FOXO3, HIF1A, YBX3, LITAF, EGFR, CAMKK2, HEY1, ZMAT3, PCBP4, TNS3, PRKACB, SOX4, BNIP3L, EGLN3, PRRX1, IGFBP5, CAV1, IGFBP3, NTRK3, ARRDC3, HBA2, HBA1, HLA-A, POU3F2, VEGFA, OLFM1, CNOT6, MELK, DKC1, DDAH2, NFIB, DLC1, BCL3, ZNF711, NUPR1, ANP32B, SSBP2, FGFR3	98	4744	16792	1.6614585125787245	0.288223409558219	0.009443700799768912	0.009003366600214873
GOTERM_BP_ALL	GO:0043065~positive regulation of apoptotic process	13	12.380952380952381	1.107883795475774E-4	BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, FOXO3, MELK, ZMAT3, DLC1, NUPR1, ANP32B, SOX4	98	572	16792	3.8942486085343235	0.2998256904513248	0.009610345665327688	0.009162241266882195
GOTERM_BP_ALL	GO:0008283~cell proliferation	25	23.809523809523807	1.1351978093952506E-4	HILPDA, LTBP3, FOXO3, HIF1A, EGFR, TNS3, SOX4, PRRX1, IGFBP5, CAV1, IGFBP3, NTRK3, HLA-A, POU3F2, VEGFA, CNOT6, MELK, DKC1, NFIB, DLC1, KLF9, CD9, NUPR1, FGFR3, SIDT2	98	1861	16792	2.30181271863931	0.3059517977347931	0.009610345665327688	0.009162241266882195
GOTERM_BP_ALL	GO:0015701~bicarbonate transport	5	4.761904761904762	1.1896900418154434E-4	CA12, HBB, HBA2, HBA1, CA14	98	44	16792	19.471243042671617	0.318013935315841	0.009669107405077183	0.00921826310580408
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	4.761904761904762	1.1896900418154434E-4	CA12, HBB, HBA2, HBA1, CA14	98	44	16792	19.471243042671617	0.10591684424026815	0.08115481907261808	0.08089608957504331
GOTERM_BP_ALL	GO:0043068~positive regulation of programmed cell death	13	12.380952380952381	1.2022514647282791E-4	BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, FOXO3, MELK, ZMAT3, DLC1, NUPR1, ANP32B, SOX4	98	577	16792	3.860502953347717	0.3207646151210354	0.009669107405077183	0.00921826310580408
GOTERM_CC_DIRECT	GO:0016020~membrane	27	25.71428571428571	1.2313355611317161E-4	GPI, ARL6IP1, CNP, SLC1A3, ATP1A2, FOXO3, SLC7A2, EGFR, MRC2, NCAM1, PDLIM5, SPTAN1, TMPO, SLC16A1, IQSEC1, CAV1, NTRK3, HBA2, HBA1, HLA-A, PRDX6, VEGFA, CNOT6, MELK, SCD, CD9, NCAPD2	102	2200	18224	2.192727272727273	0.021439671740769772	0.011953375606241106	0.011613791071972893
GOTERM_CC_ALL	GO:0044421~extracellular region part	39	37.142857142857146	1.2454526678506864E-4	GPI, PCOLCE2, CNP, HILPDA, HBB, SLC1A3, ATP1A2, PLOD2, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, IGFBP5, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, OLFM1, RPS25, DDAH2, BCL3, CD9, ZNF711, ANP32B	102	3878	18224	1.7968024755028364	0.04396775877808623	0.010507715731784998	0.010012892553279888
GOTERM_BP_ALL	GO:1903409~reactive oxygen species biosynthetic process	6	5.714285714285714	1.3198022249719815E-4	DDAH2, CAV1, HBB, FOXO3, EGFR, SLC7A2	98	85	16792	12.095078031212484	0.3459741460973542	0.010355618921304549	0.009872764448753823
GOTERM_BP_ALL	GO:0040011~locomotion	22	20.952380952380953	1.4242769914308922E-4	SLC16A1, IGFBP5, LAMB2, NTRK3, CAV1, IGFBP3, ARRDC3, ATP1A2, POU3F2, HIF1A, EGFR, RTN4, VEGFA, GAP43, ALCAM, NFIB, KIF26B, DLC1, NCAM1, SH3BGRL3, SPTAN1, TNS3	98	1530	16792	2.463812191543284	0.3675932756943927	0.010909283527221859	0.010400613173139395
GOTERM_CC_ALL	GO:0031982~vesicle	38	36.19047619047619	1.4271471410503883E-4	GPI, PCOLCE2, CNP, HILPDA, HBB, ATP1A2, PLOD2, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, CAV1, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, DDAH2, VMA21, CD9, ZNF711, ANP32B, FGFR3	102	3754	18224	1.8085597584798436	0.05021884916999386	0.010507715731784998	0.010012892553279888
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	37	35.23809523809524	1.4589088176942316E-4	GPI, PCOLCE2, CNP, HILPDA, HBB, PLOD2, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, CAV1, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, DDAH2, VMA21, CD9, ZNF711, ANP32B, FGFR3	102	3611	18224	1.8307024831533278	0.051307397837095925	0.010507715731784998	0.010012892553279888
GOTERM_CC_ALL	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.81158183904988E-4	HBB, HBA2, HBA1	102	4	18224	134.0	0.06331106239826845	0.010507715731784998	0.010012892553279888
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.81158183904988E-4	HBB, HBA2, HBA1	102	4	18224	134.0	0.03138370773242205	0.011953375606241106	0.011613791071972893
SP_COMMENT_TYPE	PTM	34	32.38095238095238	1.8647586547617637E-4	GPI, KHDRBS3, TRIO, PCOLCE2, EPAS1, HBB, SLC1A3, LTBP3, FOXO3, HIF1A, MYL12A, EGFR, CAMKK2, MRC2, FCGR3A, SPP1, SPTAN1, TNS3, PRKACB, TMPO, BNIP3L, CAV1, NTRK3, HBA2, HBA1, HLA-A, GAP43, MELK, BCL3, CFAP36, CD9, ZNF711, NCAPD2, NUPR1	102	3427	19404	1.887365042311059	0.004280158747227425	0.004288944905952057	0.0035430414440473512
GOTERM_BP_ALL	GO:0048858~cell projection morphogenesis	15	14.285714285714285	1.8834745676789752E-4	CNP, LAMB2, NTRK3, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	98	797	16792	3.224848283102451	0.45445546521930325	0.014091017870286658	0.01343399185830562
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	1.983501256083608E-4	HBB, HBA2, HBA1, PRDX6	98	20	16792	34.26938775510204	0.1702791677204939	0.08115481907261808	0.08089608957504331
GOTERM_BP_ALL	GO:0006950~response to stress	38	36.19047619047619	2.012880625455861E-4	GPI, INSIG2, EPAS1, HILPDA, HBB, SLC1A3, PLOD2, FOXO3, HIF1A, YBX3, MYL12A, SLC7A2, EGFR, ZMAT3, PCBP4, SPP1, NCAM1, PRKACB, SOX4, TXNDC5, BNIP3L, EGLN3, PRRX1, LAMB2, CAV1, NTRK3, HBA2, HBA1, HLA-A, PRDX6, DCBLD2, VEGFA, CNOT6, GAP43, MELK, BCL3, CD9, NUPR1	98	3677	16792	1.7707869658605895	0.47670445418512597	0.014666569066700972	0.013982706660731077
GOTERM_CC_ALL	GO:0070062~extracellular exosome	31	29.523809523809526	2.0375072056092795E-4	GPI, PCOLCE2, CNP, HBB, PLOD2, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, CD9, ZNF711, ANP32B	102	2811	18224	1.9703545594687537	0.07092099848828659	0.010507715731784998	0.010012892553279888
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	31	29.523809523809526	2.0375072056092795E-4	GPI, PCOLCE2, CNP, HBB, PLOD2, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, CD9, ZNF711, ANP32B	102	2811	18224	1.9703545594687537	0.035228294823807293	0.011953375606241106	0.011613791071972893
GOTERM_BP_ALL	GO:0042221~response to chemical	41	39.04761904761905	2.0515872179096789E-4	GPI, CNP, INSIG2, EPAS1, HBB, SLC1A3, ATP1A2, FOXO3, HIF1A, YBX3, LITAF, EGFR, ALCAM, HEY1, SPP1, NCAM1, SPTAN1, PRKACB, SOX4, BNIP3L, EGLN3, SLC16A1, IGFBP5, LAMB2, CAV1, NTRK3, HBA2, HBA1, HLA-A, POU3F2, PRDX6, VEGFA, GAP43, MELK, NFIB, KIF26B, KLF9, CD9, NUPR1, FGFR3, SIDT2	98	4117	16792	1.706394095165392	0.48318139108022373	0.014666569066700972	0.013982706660731077
GOTERM_BP_ALL	GO:0016049~cell growth	11	10.476190476190476	2.1065048764443403E-4	OLFM1, ALCAM, LAMB2, NTRK3, SPP1, NUPR1, PDLIM5, EGFR, RTN4, DCBLD2, VEGFA	98	436	16792	4.322973225987643	0.49223371377747593	0.014731796059829223	0.014044892295771287
