Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0000902~cell morphogenesis	22	20.952380952380953	5.35417325987293E-6	CNP, LAMB2, NTRK3, SLC1A3, ETV1, PARVA, POU3F2, MYL12A, EGFR, RTN4, VEGFA, OLFM1, ALCAM, HEY1, NFIB, KIF26B, DLC1, SPP1, NCAM1, PDLIM5, SPTAN1, SIDT2	97	1240	16792	3.0713668107748586	0.015971129177622	0.0020124998740547375	0.001968327944660786
GOTERM_CC_ALL	GO:0044421~extracellular region part	42	40.0	6.212502519989396E-6	GPI, PCOLCE2, CNP, HILPDA, HBB, SLC1A3, ATP1A2, PLOD2, SLC2A3, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, NAMPT, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, IGFBP5, LAMB2, IGFBP3, RNASET2, MYOF, HBA2, HBA1, HLA-A, PRDX6, VEGFA, OLFM1, RPS25, DDAH2, BCL3, CD9, ZNF711, ANP32B	101	3878	18224	1.9541766451013332	0.002184418357878193	7.289336290120891E-4	6.89587779718823E-4
GOTERM_BP_ALL	GO:0061564~axon development	13	12.380952380952381	8.626693723232527E-6	CNP, LAMB2, NTRK3, ETV1, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, SPTAN1	97	445	16792	5.0572454534924125	0.025607013598978434	0.0026187584703068474	0.0025612799006226932
GOTERM_BP_ALL	GO:0010942~positive regulation of cell death	15	14.285714285714285	8.708874194568831E-6	BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, HBB, HBA2, HBA1, FOXO3, MELK, ZMAT3, DLC1, NUPR1, ANP32B	97	607	16792	4.277925915861343	0.02584777469371269	0.0026187584703068474	0.0025612799006226932
GOTERM_CC_ALL	GO:0070062~extracellular exosome	34	32.38095238095238	9.248464291737195E-6	GPI, PCOLCE2, CNP, HBB, PLOD2, SLC2A3, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, NAMPT, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, MYOF, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, CD9, ZNF711, ANP32B	101	2811	18224	2.182430409529747	0.0032501811733606223	8.138648576728731E-4	7.699346522871215E-4
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	34	32.38095238095238	9.248464291737195E-6	GPI, PCOLCE2, CNP, HBB, PLOD2, SLC2A3, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, NAMPT, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, MYOF, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, CD9, ZNF711, ANP32B	101	2811	18224	2.182430409529747	0.0015525427425705507	0.0015537420010118487	0.0014890027509696882
GOTERM_BP_ALL	GO:0031175~neuron projection development	17	16.19047619047619	1.4615791408006254E-5	CNP, PRRX1, LAMB2, NTRK3, ETV1, POU3F2, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	97	817	16792	3.602114853184267	0.04299819932399984	0.0039954258876249826	0.0039077311391769445
GOTERM_CC_ALL	GO:0031982~vesicle	40	38.095238095238095	1.8699331552780597E-5	GPI, PCOLCE2, CNP, HILPDA, HBB, ATP1A2, PLOD2, SLC2A3, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, NAMPT, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, CAV1, IGFBP3, RNASET2, MYOF, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, DDAH2, VMA21, CD9, ZNF711, ANP32B	101	3754	18224	1.9225960955179162	0.006560610848998505	0.0011135281486462686	0.0010534229360772938
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	39	37.142857142857146	1.8980593442834124E-5	GPI, PCOLCE2, CNP, HILPDA, HBB, PLOD2, SLC2A3, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, NAMPT, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, CAV1, IGFBP3, RNASET2, MYOF, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, DDAH2, VMA21, CD9, ZNF711, ANP32B	101	3611	18224	1.9487649124923572	0.006658962490634357	0.0011135281486462686	0.0010534229360772938
UP_KEYWORDS	Hereditary hemolytic anemia	5	4.761904761904762	2.003880833667328E-5	GPI, TPI1, HBB, HBA2, HBA1	102	33	20581	30.5718954248366	0.004079613534278548	0.0020439584503406747	0.0019938614294989915
GOTERM_BP_ALL	GO:0008219~cell death	27	25.71428571428571	2.675830684748137E-5	GPI, TRIO, ARL6IP1, HBB, FOXO3, YBX3, LITAF, EGFR, RTN4, ZMAT3, PCBP4, TRIM2, TXNDC5, BNIP3L, EGLN3, CAV1, IGFBP3, NTRK3, HBA2, HBA1, VEGFA, MELK, DDAH2, DLC1, BCL3, NUPR1, ANP32B	97	1958	16792	2.3871613154597053	0.07731123918203753	0.006705185724198041	0.006558015036536893
GOTERM_BP_ALL	GO:0048666~neuron development	18	17.142857142857142	2.9859311630373768E-5	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, ETV1, POU3F2, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	97	965	16792	3.229058276801453	0.08587530641135543	0.006906688467117995	0.006755095038840712
GOTERM_BP_ALL	GO:0042981~regulation of apoptotic process	22	20.952380952380953	3.3766518317752E-5	GPI, BNIP3L, EGLN3, TRIO, ARL6IP1, NTRK3, CAV1, IGFBP3, FOXO3, YBX3, EGFR, RTN4, VEGFA, MELK, ZMAT3, DDAH2, TRIM2, DLC1, BCL3, NUPR1, ANP32B, TXNDC5	97	1400	16792	2.7203534609720177	0.09655282242134966	0.007109186281852955	0.006953148272341051
GOTERM_BP_ALL	GO:0009653~anatomical structure morphogenesis	32	30.476190476190478	3.756318980117751E-5	GPI, CNP, EPAS1, GMNN, SLC1A3, FOXO3, MYL12A, EGFR, RTN4, ALCAM, HEY1, SPP1, NCAM1, PDLIM5, SPTAN1, PRKACB, PRRX1, IGFBP5, LAMB2, CAV1, NTRK3, ETV1, PARVA, POU3F2, VEGFA, OLFM1, NFIB, DLC1, KIF26B, BCL3, CD9, SIDT2	97	2631	16792	2.1055221839526346	0.10680881958966204	0.007109186281852955	0.006953148272341051
GOTERM_BP_ALL	GO:0043067~regulation of programmed cell death	22	20.952380952380953	3.8695306935842195E-5	GPI, BNIP3L, EGLN3, TRIO, ARL6IP1, NTRK3, CAV1, IGFBP3, FOXO3, YBX3, EGFR, RTN4, VEGFA, MELK, ZMAT3, DDAH2, TRIM2, DLC1, BCL3, NUPR1, ANP32B, TXNDC5	97	1413	16792	2.6953254390380925	0.10984443486586803	0.007109186281852955	0.006953148272341051
GOTERM_BP_ALL	GO:0072593~reactive oxygen species metabolic process	9	8.571428571428571	4.0191608510641915E-5	DDAH2, CAV1, HBB, HBA2, HBA1, FOXO3, PRDX6, EGFR, SLC7A2	97	222	16792	7.0181108943995545	0.11384074241126585	0.007109186281852955	0.006953148272341051
GOTERM_BP_ALL	GO:0048858~cell projection morphogenesis	16	15.238095238095239	4.415669165688826E-5	CNP, LAMB2, NTRK3, ETV1, PARVA, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	97	797	16792	3.475300417803878	0.12434412627741709	0.007376620656236833	0.007214712786828243
GOTERM_BP_ALL	GO:0032990~cell part morphogenesis	16	15.238095238095239	5.853434046719494E-5	CNP, LAMB2, NTRK3, ETV1, PARVA, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	97	817	16792	3.3902257441734283	0.16139703901215185	0.009263829567623958	0.00906049975336949
GOTERM_BP_ALL	GO:0040007~growth	17	16.19047619047619	7.179754244134751E-5	IGFBP5, LAMB2, NTRK3, IGFBP3, FOXO3, POU3F2, YBX3, EGFR, RTN4, DCBLD2, VEGFA, OLFM1, ALCAM, KIF26B, SPP1, NUPR1, PDLIM5	97	932	16792	3.1576478916862083	0.19418650647594293	0.010003795756392446	0.009784224582490916
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	38	36.19047619047619	7.211891941998194E-5	GPI, CNP, EPAS1, HILPDA, HBB, SLC1A3, ATP1A2, FOXO3, YBX3, MYL12A, EGFR, RTN4, LARS, PCBP4, SLC22A17, SPP1, NCAM1, SH3BGRL3, PDLIM5, SPTAN1, PRKACB, TXNDC5, CA12, BNIP3L, SLC16A1, IGFBP5, CAV1, NTRK3, ARRDC3, PARVA, PRDX6, VEGFA, OLFM1, DKC1, DLC1, BCL3, CD9, SIDT2	97	3548	16792	1.8540894245632793	0.1949649088182599	0.010003795756392446	0.009784224582490916
GOTERM_BP_ALL	GO:0006820~anion transport	12	11.428571428571429	7.319039130051008E-5	CA12, SLC16A1, ARL6IP1, SLC22A17, HBB, SLC1A3, HBA2, SLC2A3, ATP1A2, HBA1, CA14, SLC7A2	97	468	16792	4.4388051810732225	0.1975546781234967	0.010003795756392446	0.009784224582490916
GOTERM_BP_ALL	GO:0042743~hydrogen peroxide metabolic process	5	4.761904761904762	7.829246546699148E-5	HBB, HBA2, HBA1, PRDX6, EGFR	97	40	16792	21.639175257731956	0.20977270535259607	0.01023588885474971	0.010011223519061823
GOTERM_MF_ALL	GO:0031720~haptoglobin binding	3	2.857142857142857	9.970079263314518E-5	HBB, HBA2, HBA1	99	3	16881	170.5151515151515	0.041680798547889863	0.04257223845435299	0.04187433290592098
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	3	2.857142857142857	9.970079263314518E-5	HBB, HBA2, HBA1	99	3	16881	170.5151515151515	0.021989023082726877	0.022233276757191375	0.02213357596455823
GOTERM_BP_ALL	GO:0006915~apoptotic process	24	22.857142857142858	1.0146253274732072E-4	GPI, BNIP3L, EGLN3, TRIO, ARL6IP1, NTRK3, CAV1, IGFBP3, FOXO3, LITAF, YBX3, EGFR, RTN4, VEGFA, MELK, PCBP4, ZMAT3, DDAH2, TRIM2, DLC1, BCL3, NUPR1, ANP32B, TXNDC5	97	1747	16792	2.3782035772664774	0.262960148024463	0.012712409832133058	0.012433387867077927
GOTERM_CC_DIRECT	GO:0016020~membrane	27	25.71428571428571	1.0311760223379744E-4	GPI, ARL6IP1, CNP, SLC1A3, ATP1A2, FOXO3, SLC7A2, EGFR, MRC2, NCAM1, PDLIM5, SPTAN1, TMPO, SLC16A1, IQSEC1, CAV1, NTRK3, HBA2, HBA1, HLA-A, PRDX6, VEGFA, CNOT6, MELK, SCD, CD9, NCAPD2	101	2200	18224	2.2144374437443743	0.017175441578881734	0.008661878587638986	0.008300966979820693
GOTERM_BP_ALL	GO:0015701~bicarbonate transport	5	4.761904761904762	1.1428025347514973E-4	CA12, HBB, HBA2, HBA1, CA14	97	44	16792	19.671977507029055	0.2908302499888138	0.01374562888799101	0.013443929018816615
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	4.761904761904762	1.1428025347514973E-4	CA12, HBB, HBA2, HBA1, CA14	97	44	16792	19.671977507029055	0.0943357636595541	0.08338876177829009	0.08338876177829009
GOTERM_BP_ALL	GO:0040011~locomotion	22	20.952380952380953	1.2189645015430265E-4	SLC16A1, IGFBP5, LAMB2, NTRK3, CAV1, IGFBP3, ARRDC3, ETV1, ATP1A2, PARVA, POU3F2, EGFR, RTN4, VEGFA, ALCAM, NFIB, KIF26B, DLC1, NCAM1, SH3BGRL3, SPTAN1, TNS3	97	1530	16792	2.4892123172292973	0.3068888947119308	0.013996260443402284	0.013689059515811812
GOTERM_BP_ALL	GO:1903409~reactive oxygen species biosynthetic process	6	5.714285714285714	1.2567310674155692E-4	DDAH2, CAV1, HBB, FOXO3, EGFR, SLC7A2	97	85	16792	12.219769557307458	0.31471658367832445	0.013996260443402284	0.013689059515811812
GOTERM_CC_ALL	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.77583928115409E-4	HBB, HBA2, HBA1	101	4	18224	135.32673267326732	0.060601116297408275	0.008929934670946282	0.008447921151775884
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.77583928115409E-4	HBB, HBA2, HBA1	101	4	18224	135.32673267326732	0.029396027572945238	0.009944699974462904	0.00953033747552695
GOTERM_BP_ALL	GO:0030182~neuron differentiation	19	18.095238095238095	1.7815866697923775E-4	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, ETV1, FOXO3, POU3F2, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	97	1226	16792	2.6828341265703566	0.4147819927075006	0.01913296827166314	0.01871302284235494
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	1.923616188657211E-4	HBB, HBA2, HBA1, PRDX6	97	20	16792	34.62268041237113	0.15362568660860954	0.08338876177829009	0.08338876177829009
GOTERM_BP_ALL	GO:0016049~cell growth	11	10.476190476190476	1.9332789922546379E-4	OLFM1, ALCAM, LAMB2, NTRK3, SPP1, NUPR1, PDLIM5, EGFR, RTN4, DCBLD2, VEGFA	97	436	16792	4.367539960276176	0.4408811376576921	0.020046103205895505	0.019606115573175483
GOTERM_BP_ALL	GO:0012501~programmed cell death	24	22.857142857142858	2.4286772993934914E-4	GPI, BNIP3L, EGLN3, TRIO, ARL6IP1, NTRK3, CAV1, IGFBP3, FOXO3, LITAF, YBX3, EGFR, RTN4, VEGFA, MELK, PCBP4, ZMAT3, DDAH2, TRIM2, DLC1, BCL3, NUPR1, ANP32B, TXNDC5	97	1852	16792	2.2433702211039614	0.5182798628288232	0.02434344213092076	0.023809133125054192
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	48	45.714285714285715	2.546800216902767E-4	TRIO, PCOLCE2, ARL6IP1, EPAS1, HILPDA, HBB, SLC1A3, LTBP3, FOXO3, YBX3, LITAF, EGFR, CAMKK2, FCGR3A, HEY1, ZMAT3, PCBP4, NAMPT, SPP1, TNS3, PRKACB, BNIP3L, EGLN3, PRRX1, IGFBP5, CAV1, IGFBP3, NTRK3, ARRDC3, ETV1, HBA2, HBA1, HLA-A, POU3F2, VEGFA, OLFM1, CNOT6, MELK, DKC1, DDAH2, NFIB, DLC1, KIF26B, BCL3, ZNF711, NUPR1, ANP32B, SSBP2	97	5285	16792	1.5722693091710638	0.5350941475158855	0.024703962103956843	0.024161740122293673
GOTERM_BP_ALL	GO:0007411~axon guidance	8	7.6190476190476195	2.9035116278434996E-4	ALCAM, LAMB2, NFIB, KIF26B, ETV1, NCAM1, SPTAN1, VEGFA	97	223	16792	6.2103462623087236	0.5823922657169477	0.02603094274933702	0.025459595153242497
GOTERM_BP_ALL	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	2.951418820347881E-4	HBB, HBA2, HBA1, PRDX6	97	23	16792	30.10667861945316	0.5883668064177052	0.02603094274933702	0.025459595153242497
GOTERM_BP_ALL	GO:0097485~neuron projection guidance	8	7.6190476190476195	2.9833571543550033E-4	ALCAM, LAMB2, NFIB, KIF26B, ETV1, NCAM1, SPTAN1, VEGFA	97	224	16792	6.182621502209131	0.5923023123014737	0.02603094274933702	0.025459595153242497
GOTERM_BP_ALL	GO:0009888~tissue development	23	21.904761904761905	3.029873615652796E-4	GPI, IGFBP5, PRRX1, LAMB2, NTRK3, CAV1, ARRDC3, POU3F2, YBX3, EGFR, RTN4, VEGFA, OLFM1, HEY1, NFIB, KIF26B, DLC1, NAMPT, SPP1, NUPR1, PDLIM5, PRKACB, SIDT2	97	1756	16792	2.267430664819294	0.5979669771843564	0.02603094274933702	0.025459595153242497
GOTERM_BP_ALL	GO:0042221~response to chemical	40	38.095238095238095	3.528168848724856E-4	GPI, CNP, EPAS1, HBB, SLC1A3, ATP1A2, FOXO3, YBX3, LITAF, EGFR, ALCAM, HEY1, NAMPT, SPP1, NCAM1, SPTAN1, PRKACB, BNIP3L, EGLN3, SLC16A1, IGFBP5, LAMB2, CAV1, NTRK3, MYOF, ETV1, HBA2, PARVA, HBA1, HLA-A, POU3F2, PRDX6, VEGFA, MELK, NFIB, KIF26B, KLF9, CD9, NUPR1, SIDT2	97	4117	16792	1.6819373530420758	0.6539277020552405	0.029198868604632226	0.028557988881351304
SP_COMMENT_TYPE	PTM	33	31.428571428571427	3.536196694337154E-4	GPI, KHDRBS3, TRIO, PCOLCE2, EPAS1, HBB, SLC1A3, LTBP3, FOXO3, MYL12A, EGFR, CAMKK2, MRC2, FCGR3A, SPP1, SPTAN1, TNS3, PRKACB, TMPO, BNIP3L, CAV1, NTRK3, ETV1, HBA2, HBA1, HLA-A, MELK, BCL3, CFAP36, CD9, ZNF711, NCAPD2, NUPR1	101	3427	19404	1.849991477116781	0.00810169371234093	0.008133252396975453	0.0077796327275417385
GOTERM_BP_ALL	GO:0010608~posttranscriptional regulation of gene expression	11	10.476190476190476	3.639745386243101E-4	CNOT6, EIF4E3, IGFBP5, LARS, PCBP4, DKC1, CAV1, BCL3, FOXO3, YBX3, EGFR	97	472	16792	4.034422505678839	0.6653501995920146	0.029198868604632226	0.028557988881351304
GOTERM_BP_ALL	GO:0030030~cell projection organization	19	18.095238095238095	3.6899135582840856E-4	CNP, PRRX1, LAMB2, NTRK3, CAV1, ETV1, PARVA, POU3F2, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	97	1301	16792	2.5281742038241797	0.6703625173628776	0.029198868604632226	0.028557988881351304
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	44	41.904761904761905	3.872030485282314E-4	TRIO, PCOLCE2, EPAS1, HILPDA, HBB, SLC1A3, LTBP3, FOXO3, YBX3, LITAF, EGFR, CAMKK2, HEY1, ZMAT3, PCBP4, NAMPT, TNS3, PRKACB, BNIP3L, EGLN3, PRRX1, IGFBP5, CAV1, IGFBP3, NTRK3, ARRDC3, ETV1, HBA2, HBA1, HLA-A, POU3F2, VEGFA, OLFM1, CNOT6, MELK, DKC1, DDAH2, NFIB, DLC1, BCL3, ZNF711, NUPR1, ANP32B, SSBP2	97	4744	16792	1.6056049095113087	0.6879353930873887	0.029854347869856197	0.02919908117234688
GOTERM_CC_ALL	GO:0005912~adherens junction	13	12.380952380952381	4.140929437920977E-4	CAV1, PARVA, PRDX6, EGFR, RTN4, MRC2, ALCAM, DLC1, CD9, PDLIM5, SPTAN1, TNS3, TMPO	101	694	18224	3.3799183952977434	0.13566158582313104	0.016909577462801594	0.015996844588389004
GOTERM_BP_ALL	GO:0043065~positive regulation of apoptotic process	12	11.428571428571429	4.1755178679628475E-4	BNIP3L, EGLN3, TRIO, MELK, ZMAT3, NTRK3, CAV1, DLC1, IGFBP3, NUPR1, ANP32B, FOXO3	97	572	16792	3.631749693605364	0.7151636375220091	0.030811359073454704	0.03013508714167951
GOTERM_BP_ALL	GO:0042127~regulation of cell proliferation	21	20.0	4.201083212542876E-4	EGLN3, IGFBP5, PRRX1, NTRK3, CAV1, IGFBP3, HILPDA, HLA-A, LTBP3, FOXO3, POU3F2, EGFR, VEGFA, CNOT6, NFIB, DLC1, KLF9, NAMPT, CD9, NUPR1, TNS3	97	1552	16792	2.3423849505792327	0.7173458322140218	0.030811359073454704	0.03013508714167951
GOTERM_CC_ALL	GO:0005576~extracellular region	42	40.0	4.323471510375407E-4	GPI, PCOLCE2, CNP, HILPDA, HBB, SLC1A3, ATP1A2, PLOD2, SLC2A3, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, NAMPT, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, IGFBP5, LAMB2, IGFBP3, RNASET2, MYOF, HBA2, HBA1, HLA-A, PRDX6, VEGFA, OLFM1, RPS25, DDAH2, BCL3, CD9, ZNF711, ANP32B	101	4623	18224	1.6392595781317263	0.14119990751375855	0.016909577462801594	0.015996844588389004
GOTERM_BP_ALL	GO:0090066~regulation of anatomical structure size	11	10.476190476190476	4.4333436382212974E-4	OLFM1, NTRK3, CAV1, SPP1, HBB, SH3BGRL3, ATP1A2, SPTAN1, EGFR, RTN4, VEGFA	97	484	16792	3.9343955014058105	0.7364209682752929	0.03088872670803311	0.030210756650590413
GOTERM_BP_ALL	GO:0043068~positive regulation of programmed cell death	12	11.428571428571429	4.492298458316145E-4	BNIP3L, EGLN3, TRIO, MELK, ZMAT3, NTRK3, CAV1, DLC1, IGFBP3, NUPR1, ANP32B, FOXO3	97	577	16792	3.600278725723168	0.7410544975887103	0.03088872670803311	0.030210756650590413
GOTERM_BP_ALL	GO:0042063~gliogenesis	8	7.6190476190476195	4.519800382951303E-4	CNP, LAMB2, NFIB, NTRK3, CD9, POU3F2, EGFR, RTN4	97	240	16792	5.770446735395189	0.7431880596781695	0.03088872670803311	0.030210756650590413
UP_KEYWORDS	Disease mutation	26	24.761904761904763	4.7496807505856574E-4	GPI, EPAS1, GMNN, HBB, SLC1A3, ATP1A2, PLOD2, LITAF, EGFR, EFEMP2, TMEM43, LARS, TRIM2, SPTAN1, TMPO, CA12, SLC16A1, TPI1, PRRX1, LAMB2, CAV1, RNASET2, HBA2, HBA1, SLC6A8, DKC1	102	2550	20581	2.0573087274125337	0.09236821454799604	0.03229782910398247	0.031506215645551526
GOTERM_BP_ALL	GO:0022008~neurogenesis	20	19.047619047619047	4.76587819416597E-4	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, ETV1, FOXO3, POU3F2, EGFR, RTN4, VEGFA, OLFM1, ALCAM, NFIB, KIF26B, SPP1, CD9, NCAM1, PDLIM5, SPTAN1	97	1447	16792	2.392721521241958	0.7615131676445643	0.03184665717746016	0.031147661708982484
GOTERM_BP_ALL	GO:0048589~developmental growth	12	11.428571428571429	4.89888152337946E-4	OLFM1, ALCAM, LAMB2, NTRK3, KIF26B, SPP1, PDLIM5, FOXO3, YBX3, POU3F2, RTN4, VEGFA	97	583	16792	3.563226114480734	0.7708674489954921	0.032023775523482685	0.031320892522302156
