Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0031982~vesicle	39	37.142857142857146	6.0281264789637666E-5	GPI, PCOLCE2, AHNAK, CNP, HILPDA, HBB, ATP1A2, PLOD2, SLC2A3, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, CAV1, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, DDAH2, VMA21, ZNF711, ANP32B, FGFR3	102	3754	18224	1.8561534363345762	0.021821986807026517	0.004481291041508288	0.0042731436434054445
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	38	36.19047619047619	6.12198229714247E-5	GPI, PCOLCE2, AHNAK, CNP, HILPDA, HBB, PLOD2, SLC2A3, LTBP3, MYL12A, EGFR, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, CAV1, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, VEGFA, RPS25, DDAH2, VMA21, ZNF711, ANP32B, FGFR3	102	3611	18224	1.8801809286439584	0.022157965681978364	0.004481291041508288	0.0042731436434054445
GOTERM_BP_ALL	GO:0030182~neuron differentiation	20	19.047619047619047	6.440008561056656E-5	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, FOXO3, POU3F2, HIF1A, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1, SOX4	98	1226	16792	2.795219229616806	0.1855560609367367	0.009170566206998033	0.008779227329008786
GOTERM_BP_ALL	GO:0031175~neuron projection development	16	15.238095238095239	6.618231024818161E-5	CNP, PRRX1, LAMB2, NTRK3, POU3F2, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	98	817	16792	3.3556316039267604	0.1901692491813174	0.009170566206998033	0.008779227329008786
GOTERM_BP_ALL	GO:0006820~anion transport	12	11.428571428571429	8.051824695995444E-5	CA12, SLC16A1, ARL6IP1, SLC22A17, HBB, SLC1A3, HBA2, SLC2A3, ATP1A2, HBA1, CA14, SLC7A2	98	468	16792	4.393511250654107	0.2263393858590862	0.01039218257773749	0.009948713223933819
GOTERM_BP_ALL	GO:0042743~hydrogen peroxide metabolic process	5	4.761904761904762	8.152010180214535E-5	HBB, HBA2, HBA1, PRDX6, EGFR	98	40	16792	21.418367346938776	0.228805875735427	0.01039218257773749	0.009948713223933819
GOTERM_CC_ALL	GO:0070062~extracellular exosome	32	30.476190476190478	8.21881562084632E-5	GPI, PCOLCE2, AHNAK, CNP, HBB, PLOD2, SLC2A3, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, ZNF711, ANP32B	102	2811	18224	2.033914383967746	0.029634138103667995	0.005013477528716255	0.00478061108612561
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	32	30.476190476190478	8.21881562084632E-5	GPI, PCOLCE2, AHNAK, CNP, HBB, PLOD2, SLC2A3, LTBP3, MYL12A, RTN4, FCGR3A, EFEMP2, ALCAM, SPP1, NCAM1, SH3BGRL3, SPTAN1, PRKACB, TXNDC5, SLC16A1, TPI1, LAMB2, IGFBP3, RNASET2, HBA2, HBA1, HLA-A, PRDX6, RPS25, DDAH2, ZNF711, ANP32B	102	2811	18224	2.033914383967746	0.014604587701403493	0.010809104972997616	0.010507174666489304
GOTERM_BP_ALL	GO:0010608~posttranscriptional regulation of gene expression	12	11.428571428571429	8.684672448376094E-5	CNOT6, EIF4E3, IGFBP5, LARS, PCBP4, DKC1, CAV1, BCL3, FOXO3, YBX3, SOX4, EGFR	98	472	16792	4.356278104462124	0.24178821328465483	0.010645404266528696	0.010191129092305946
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	38	36.19047619047619	9.310773831696222E-5	GPI, CNP, EPAS1, HILPDA, HBB, SLC1A3, ATP1A2, FOXO3, HIF1A, YBX3, MYL12A, EGFR, RTN4, LARS, PCBP4, SLC22A17, SPP1, NCAM1, SH3BGRL3, PDLIM5, SPTAN1, PRKACB, SOX4, TXNDC5, CA12, BNIP3L, SLC16A1, IGFBP5, CAV1, NTRK3, ARRDC3, PRDX6, VEGFA, OLFM1, DKC1, DLC1, BCL3, SIDT2	98	3548	16792	1.8351701447207969	0.25676884850843285	0.010990161556154022	0.01052117442981673
GOTERM_MF_ALL	GO:0031720~haptoglobin binding	3	2.857142857142857	9.970079263314518E-5	HBB, HBA2, HBA1	99	3	16881	170.5151515151515	0.04292214318860765	0.04386834875858388	0.04366894717331759
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	3	2.857142857142857	9.970079263314518E-5	HBB, HBA2, HBA1	99	3	16881	170.5151515151515	0.023158483300813604	0.023429686268789118	0.023230284683522825
GOTERM_BP_ALL	GO:0043065~positive regulation of apoptotic process	13	12.380952380952381	1.107883795475774E-4	BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, FOXO3, MELK, ZMAT3, DLC1, NUPR1, ANP32B, SOX4	98	572	16792	3.8942486085343235	0.29749455420681614	0.012591962169753192	0.012054620828339187
GOTERM_BP_ALL	GO:0015701~bicarbonate transport	5	4.761904761904762	1.1896900418154434E-4	CA12, HBB, HBA2, HBA1, CA14	98	44	16792	19.471243042671617	0.3155753850779095	0.012591962169753192	0.012054620828339187
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	4.761904761904762	1.1896900418154434E-4	CA12, HBB, HBA2, HBA1, CA14	98	44	16792	19.471243042671617	0.10421323107366931	0.07977492841888599	0.07951619892131123
GOTERM_BP_ALL	GO:0043068~positive regulation of programmed cell death	13	12.380952380952381	1.2022514647282791E-4	BNIP3L, EGLN3, TRIO, NTRK3, CAV1, IGFBP3, FOXO3, MELK, ZMAT3, DLC1, NUPR1, ANP32B, SOX4	98	577	16792	3.860502953347717	0.31831020880880045	0.012591962169753192	0.012054620828339187
GOTERM_BP_ALL	GO:0048666~neuron development	17	16.19047619047619	1.2248221752819233E-4	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, POU3F2, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1	98	965	16792	3.018547107962356	0.3231967946959602	0.012591962169753192	0.012054620828339187
GOTERM_CC_DIRECT	GO:0016020~membrane	27	25.71428571428571	1.2313355611317161E-4	GPI, ARL6IP1, AHNAK, CNP, SLC1A3, ATP1A2, FOXO3, SLC7A2, EGFR, MRC2, NCAM1, PDLIM5, SPTAN1, TMPO, SLC16A1, IQSEC1, CAV1, NTRK3, HBA2, HBA1, HLA-A, PRDX6, VEGFA, CNOT6, MELK, SCD, NCAPD2	102	2200	18224	2.192727272727273	0.021801108071444975	0.010809104972997616	0.010507174666489304
GOTERM_BP_ALL	GO:1903409~reactive oxygen species biosynthetic process	6	5.714285714285714	1.3198022249719815E-4	DDAH2, CAV1, HBB, FOXO3, EGFR, SLC7A2	98	85	16792	12.095078031212484	0.3433792868657167	0.013144405284330328	0.012583489338717236
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	49	46.666666666666664	1.5892961323778616E-4	TRIO, ARL6IP1, HILPDA, HBB, LITAF, YBX3, FCGR3A, HEY1, PRKACB, TNS3, SOX4, BNIP3L, IGFBP5, IGFBP3, ARRDC3, HBA2, HLA-A, HBA1, POU3F2, OLFM1, MELK, DDAH2, DKC1, ZNF711, NUPR1, PCOLCE2, INSIG2, EPAS1, SLC1A3, LTBP3, FOXO3, HIF1A, EGFR, CAMKK2, ZMAT3, PCBP4, SPP1, EGLN3, PRRX1, NTRK3, CAV1, VEGFA, CNOT6, DLC1, KIF26B, BCL3, ANP32B, SSBP2, FGFR3	98	5285	16792	1.588647114474929	0.3974284896411796	0.015348747799661349	0.01469376515116623
GOTERM_CC_ALL	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.81158183904988E-4	HBB, HBA2, HBA1	102	4	18224	134.0	0.06415919938278192	0.009471985044175086	0.009032029454691544
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	2.857142857142857	1.81158183904988E-4	HBB, HBA2, HBA1	102	4	18224	134.0	0.031910030678420465	0.010809104972997616	0.010507174666489304
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	1.983501256083608E-4	HBB, HBA2, HBA1, PRDX6	98	20	16792	34.26938775510204	0.16764151921277737	0.07977492841888599	0.07951619892131123
GOTERM_BP_ALL	GO:0016049~cell growth	11	10.476190476190476	2.1065048764443403E-4	OLFM1, ALCAM, LAMB2, NTRK3, SPP1, NUPR1, PDLIM5, EGFR, RTN4, DCBLD2, VEGFA	98	436	16792	4.322973225987643	0.48901437660499947	0.0197453854153768	0.018902783464799067
GOTERM_BP_ALL	GO:0071453~cellular response to oxygen levels	7	6.666666666666667	2.2451084445073645E-4	BNIP3L, EGLN3, EPAS1, CAV1, FOXO3, HIF1A, VEGFA	98	149	16792	8.049856184084371	0.511099552386648	0.02044331603612849	0.019570931040548484
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	45	42.857142857142854	2.36170726336127E-4	TRIO, PCOLCE2, INSIG2, EPAS1, HILPDA, HBB, SLC1A3, LTBP3, FOXO3, HIF1A, YBX3, LITAF, EGFR, CAMKK2, HEY1, ZMAT3, PCBP4, TNS3, PRKACB, SOX4, BNIP3L, EGLN3, PRRX1, IGFBP5, CAV1, IGFBP3, NTRK3, ARRDC3, HBA2, HBA1, HLA-A, POU3F2, VEGFA, OLFM1, CNOT6, MELK, DKC1, DDAH2, DLC1, BCL3, ZNF711, NUPR1, ANP32B, SSBP2, FGFR3	98	4744	16792	1.6253398492617956	0.5289377362294091	0.020907669578701018	0.020015469056986764
GOTERM_BP_ALL	GO:0048699~generation of neurons	20	19.047619047619047	2.4368519353593535E-4	CNP, PRRX1, LAMB2, NTRK3, SLC1A3, FOXO3, POU3F2, HIF1A, EGFR, RTN4, VEGFA, OLFM1, GAP43, ALCAM, KIF26B, SPP1, NCAM1, PDLIM5, SPTAN1, SOX4	98	1357	16792	2.525378611282391	0.5400876509258002	0.02098985707564935	0.020094149337246993
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	6	5.714285714285714	2.963619744779444E-4	GPI, SLC16A1, IGFBP5, HIF1A, SOX4, SIDT2	98	101	16792	10.179026065871893	0.2398013178525883	0.07977492841888599	0.07951619892131123
GOTERM_BP_ALL	GO:0042744~hydrogen peroxide catabolic process	4	3.8095238095238098	3.042895240794255E-4	HBB, HBA2, HBA1, PRDX6	98	23	16792	29.799467613132208	0.6208859852683183	0.025520281927398133	0.024431245735955977
GOTERM_BP_ALL	GO:0044699~single-organism process	91	86.66666666666667	3.2514782346829255E-4	GPI, TRIO, ARL6IP1, HILPDA, HBB, PLOD2, SLC2A3, LITAF, YBX3, TRAM2, MRC2, FCGR3A, ALCAM, HEY1, TMEM43, SLC22A17, TRIM2, SH3BGRL3, SPTAN1, PRKACB, TNS3, SOX4, CA14, BNIP3L, TPI1, IGFBP5, IGFBP3, ARRDC3, HBA2, HLA-A, HBA1, SEZ6L, POU3F2, PGM2L1, OLFM1, GAP43, MELK, DDAH2, DKC1, NUPR1, SIDT2, KHDRBS3, AHNAK, CNP, INSIG2, EPAS1, GLT8D2, SLC1A3, ATP1A2, LTBP3, FOXO3, HIF1A, SLC5A3, MYL12A, SLC7A2, EGFR, RTN4, CAMKK2, ZMAT3, LARS, PCBP4, SPP1, NCAM1, PDLIM5, RPL17, TXNDC5, CA12, EGLN3, SLC16A1, PRRX1, PCDH9, IQSEC1, LAMB2, NTRK3, CAV1, PRDX6, MZT1, DCBLD2, VEGFA, RPS25, CNOT6, SLC6A8, SCD, NOVA1, DLC1, KIF26B, KLF9, BCL3, NCAPD2, ANP32B, FGFR3	98	13377	16792	1.1656254338470082	0.6452757729149137	0.026570413163934572	0.025436564343634886
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	9	8.571428571428571	3.449726634330205E-4	BNIP3L, TRIO, MELK, ZMAT3, NTRK3, IGFBP3, NUPR1, FOXO3, SOX4	98	300	16792	5.140408163265307	0.2732369381015394	0.07977492841888599	0.07951619892131123
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	52	49.523809523809526	3.7841415358868646E-4	GPI, HILPDA, HBB, YBX3, TRAM2, MRC2, ALCAM, HEY1, SH3BGRL3, SPTAN1, PRKACB, TNS3, SOX4, TPI1, IGFBP5, IGFBP3, ARRDC3, HLA-A, SEZ6L, POU3F2, OLFM1, GAP43, MELK, NUPR1, SIDT2, CNP, INSIG2, EPAS1, SLC1A3, ATP1A2, LTBP3, FOXO3, HIF1A, SLC5A3, MYL12A, SLC7A2, EGFR, RTN4, SPP1, NCAM1, PDLIM5, PRRX1, PCDH9, LAMB2, NTRK3, CAV1, VEGFA, DLC1, KIF26B, BCL3, ANP32B, FGFR3	98	5943	16792	1.4992496746300743	0.7006776372038759	0.030150147687178594	0.028863539564977062
GOTERM_BP_ALL	GO:0072331~signal transduction by p53 class mediator	7	6.666666666666667	4.010928870571149E-4	CNOT6, PCBP4, ZMAT3, BCL3, NUPR1, FOXO3, SOX4	98	166	16792	7.225473321858863	0.7215563167863299	0.030545206578953436	0.029241739966233738
GOTERM_BP_ALL	GO:0040011~locomotion	21	20.0	4.0254115981049396E-4	SLC16A1, IGFBP5, LAMB2, NTRK3, CAV1, IGFBP3, ARRDC3, ATP1A2, POU3F2, HIF1A, EGFR, RTN4, VEGFA, GAP43, ALCAM, KIF26B, DLC1, NCAM1, SH3BGRL3, SPTAN1, TNS3	98	1530	16792	2.351820728291316	0.7228390668472856	0.030545206578953436	0.029241739966233738
SP_COMMENT_TYPE	PTM	33	31.428571428571427	4.311356364692427E-4	GPI, KHDRBS3, TRIO, PCOLCE2, EPAS1, HBB, SLC1A3, LTBP3, FOXO3, HIF1A, MYL12A, EGFR, CAMKK2, MRC2, FCGR3A, SPP1, SPTAN1, TNS3, PRKACB, TMPO, BNIP3L, CAV1, NTRK3, HBA2, HBA1, HLA-A, GAP43, MELK, BCL3, CFAP36, ZNF711, NCAPD2, NUPR1	102	3427	19404	1.8318543057724987	0.009869234140743255	0.009916119638792582	0.00646703454703864
GOTERM_BP_ALL	GO:0006950~response to stress	37	35.23809523809524	4.519630413204381E-4	GPI, INSIG2, EPAS1, HILPDA, HBB, SLC1A3, PLOD2, FOXO3, HIF1A, YBX3, MYL12A, SLC7A2, EGFR, ZMAT3, PCBP4, SPP1, NCAM1, PRKACB, SOX4, TXNDC5, BNIP3L, EGLN3, PRRX1, LAMB2, CAV1, NTRK3, HBA2, HBA1, HLA-A, PRDX6, DCBLD2, VEGFA, CNOT6, GAP43, MELK, BCL3, NUPR1	98	3677	16792	1.724187308864258	0.7632455654106548	0.03282324931062103	0.03142257095911665
GOTERM_CC_ALL	GO:0005912~adherens junction	13	12.380952380952381	4.5398629342431786E-4	AHNAK, CAV1, PRDX6, EGFR, RTN4, MRC2, ALCAM, DLC1, PDLIM5, SPTAN1, FGFR3, TNS3, TMPO	102	694	18224	3.3467819404418826	0.1531203733812958	0.020216061383054013	0.01927706399640943
